,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
776,SAAVEDRA,-34.55431388416555,-58.489032372256105,Muy Heladobar,-34.554831696999706,-58.48411198921121,Ice Cream Shop
777,SAAVEDRA,-34.55431388416555,-58.489032372256105,Hoyts,-34.54670613019909,-58.487954648026076,Multiplex
778,SAAVEDRA,-34.55431388416555,-58.489032372256105,Raíces,-34.55669818816943,-58.48239069569379,Argentinian Restaurant
779,SAAVEDRA,-34.55431388416555,-58.489032372256105,Cremolatti,-34.557221323178275,-58.48328323453693,Ice Cream Shop
780,SAAVEDRA,-34.55431388416555,-58.489032372256105,Guapaletas,-34.54573486248371,-58.48828934784267,Ice Cream Shop
781,SAAVEDRA,-34.55431388416555,-58.489032372256105,Tedeatres,-34.55476111650603,-58.478848976250674,Tea Room
782,SAAVEDRA,-34.55431388416555,-58.489032372256105,Galván y Núñez,-34.56269712140933,-58.490771055221565,Italian Restaurant
783,SAAVEDRA,-34.55431388416555,-58.489032372256105,Las Palmeras Club de Paddle,-34.56048690429259,-58.48394529629002,Athletics & Sports
784,SAAVEDRA,-34.55431388416555,-58.489032372256105,Paja Rota,-34.554916,-58.484135,Steakhouse
785,SAAVEDRA,-34.55431388416555,-58.489032372256105,Draft by MyBeer,-34.55944392206122,-58.48113253712654,Beer Bar
786,SAAVEDRA,-34.55431388416555,-58.489032372256105,Dot Baires Shopping,-34.54566279286752,-58.4884443132687,Shopping Mall
787,SAAVEDRA,-34.55431388416555,-58.489032372256105,Garçon García,-34.54603351274349,-58.48830273158288,Men's Store
788,SAAVEDRA,-34.55431388416555,-58.489032372256105,Zara,-34.54677303678189,-58.4878189881536,Clothing Store
789,SAAVEDRA,-34.55431388416555,-58.489032372256105,Hausbrot,-34.54577461894244,-58.48826624500418,Bakery
790,SAAVEDRA,-34.55431388416555,-58.489032372256105,Starbucks,-34.54567626568819,-58.48839602086479,Coffee Shop
791,SAAVEDRA,-34.55431388416555,-58.489032372256105,Del Tejar Club,-34.55710873283492,-58.479753397628464,Tennis Court
792,SAAVEDRA,-34.55431388416555,-58.489032372256105,Valenti,-34.54623957432463,-58.488387852630844,Deli / Bodega
793,SAAVEDRA,-34.55431388416555,-58.489032372256105,Axeso5,-34.553473297215575,-58.48880357555942,General Entertainment
794,SAAVEDRA,-34.55431388416555,-58.489032372256105,Parque Presidente Sarmiento,-34.55499241810496,-58.49970817565918,Park
795,SAAVEDRA,-34.55431388416555,-58.489032372256105,adidas,-34.546563922707186,-58.48835421199459,Sporting Goods Shop
796,SAAVEDRA,-34.55431388416555,-58.489032372256105,KEL Ediciones,-34.54652098990268,-58.48777995247231,Bookstore
797,SAAVEDRA,-34.55431388416555,-58.489032372256105,Wendy's,-34.545857961892125,-58.4883859481592,Fast Food Restaurant
798,SAAVEDRA,-34.55431388416555,-58.489032372256105,Sambuche Mamee!,-34.54922,-58.480496,Beer Bar
799,SAAVEDRA,-34.55431388416555,-58.489032372256105,Farmacity,-34.555085863070225,-58.48603670858796,Pharmacy
800,SAAVEDRA,-34.55431388416555,-58.489032372256105,El Patio De Los Duendes,-34.54776383201611,-58.489921130460345,Argentinian Restaurant
801,SAAVEDRA,-34.55431388416555,-58.489032372256105,Sony Style Store,-34.54587221237425,-58.48818580995586,Electronics Store
802,SAAVEDRA,-34.55431388416555,-58.489032372256105,Cornelio,-34.54977455036195,-58.48248302936554,Restaurant
803,SAAVEDRA,-34.55431388416555,-58.489032372256105,Winery,-34.54578038019226,-58.48826549739864,Wine Shop
804,SAAVEDRA,-34.55431388416555,-58.489032372256105,Brioche Dorée,-34.54599015737762,-58.4883252209181,French Restaurant
805,SAAVEDRA,-34.55431388416555,-58.489032372256105,Adidas Originals,-34.54658869416224,-58.48837534421061,Sporting Goods Shop
806,SAAVEDRA,-34.55431388416555,-58.489032372256105,Un' Altra Volta,-34.5462857659894,-58.488321178621725,Ice Cream Shop
807,SAAVEDRA,-34.55431388416555,-58.489032372256105,SportClub,-34.54582285923568,-58.48822474030723,Gym
808,SAAVEDRA,-34.55431388416555,-58.489032372256105,La Farola express,-34.55480618805863,-58.48629206748878,Restaurant
809,SAAVEDRA,-34.55431388416555,-58.489032372256105,La Chilinga,-34.55244520794174,-58.48967234100129,Music Venue
810,SAAVEDRA,-34.55431388416555,-58.489032372256105,Farmacia Mundial Parque Sarmiento,-34.5515576,-58.49880750000001,Pharmacy
811,SAAVEDRA,-34.55431388416555,-58.489032372256105,Complejo Tiempo Libre y Salon Tiempo Magico,-34.55750931427707,-58.480962383749805,Event Space
812,SAAVEDRA,-34.55431388416555,-58.489032372256105,Almacén de Pizzas,-34.546437146884784,-58.48831656783262,Pizza Place
813,SAAVEDRA,-34.55431388416555,-58.489032372256105,Falabella,-34.54606780595793,-58.48888626130732,Department Store
814,SAAVEDRA,-34.55431388416555,-58.489032372256105,Kiosco Milenium,-34.55474330827399,-58.495316018073176,Convenience Store
815,SAAVEDRA,-34.55431388416555,-58.489032372256105,Parrilla Gama,-34.562079097850656,-58.48631616445428,BBQ Joint
816,SAAVEDRA,-34.55431388416555,-58.489032372256105,SenSu,-34.54649737590843,-58.48827532223069,Japanese Restaurant
817,SAAVEDRA,-34.55431388416555,-58.489032372256105,Tucson,-34.545652619430186,-58.488246789969985,American Restaurant
818,SAAVEDRA,-34.55431388416555,-58.489032372256105,Green & Company,-34.546332388844654,-58.48834362449619,Vegetarian / Vegan Restaurant
819,SAAVEDRA,-34.55431388416555,-58.489032372256105,Plaza Juan Bautista Alberdi,-34.55990513247629,-58.48726272583008,Plaza
820,SAAVEDRA,-34.55431388416555,-58.489032372256105,A'manger,-34.5567202,-58.49552392959425,Diner
821,SAAVEDRA,-34.55431388416555,-58.489032372256105,FM Bar,-34.55189821452577,-58.482387810945504,Bar
822,SAAVEDRA,-34.55431388416555,-58.489032372256105,Super Chino Amor,-34.556705474853516,-58.482295989990234,Grocery Store
823,SAAVEDRA,-34.55431388416555,-58.489032372256105,Havanna,-34.54648409807013,-58.48837381224952,Café
824,SAAVEDRA,-34.55431388416555,-58.489032372256105,Parada 41 71 93,-34.55985050676978,-58.49282317393384,Bus Stop
825,SAAVEDRA,-34.55431388416555,-58.489032372256105,Shami Shawarma,-34.54604738842834,-58.48823358233906,Falafel Restaurant
826,SAAVEDRA,-34.55431388416555,-58.489032372256105,Plazoleta Juan Fernando Czetz,-34.55608366659541,-58.48145842552184,Plaza
827,SAAVEDRA,-34.55431388416555,-58.489032372256105,Inside Tea Connection,-34.54604695518229,-58.487997502153384,Tea Room
828,SAAVEDRA,-34.55431388416555,-58.489032372256105,Yenny,-34.54582309397925,-58.48820144751577,Bookstore
829,SAAVEDRA,-34.55431388416555,-58.489032372256105,Patio de Comidas,-34.54629981668632,-58.48833842474264,Food Court
830,SAAVEDRA,-34.55431388416555,-58.489032372256105,Freddo,-34.54660935566471,-58.48828572040246,Ice Cream Shop
831,SAAVEDRA,-34.55431388416555,-58.489032372256105,Starbucks,-34.54578471524604,-58.48851799964905,Coffee Shop
832,SAAVEDRA,-34.55431388416555,-58.489032372256105,Planeta Zenok,-34.546477753825634,-58.48822242924158,Electronics Store
833,SAAVEDRA,-34.55431388416555,-58.489032372256105,Cruce Av. General Paz y Panamericana,-34.54705724157376,-58.49388241767883,Intersection
834,SAAVEDRA,-34.55431388416555,-58.489032372256105,"Parada 21, 28, 117.",-34.546341,-58.492528,Bus Stop
835,SAAVEDRA,-34.55431388416555,-58.489032372256105,Dia %,-34.556773234235735,-58.479099558701286,Grocery Store
836,COGHLAN,-34.560191478900606,-58.4750249409144,C.S.D El Tábano,-34.56138686230885,-58.47752588389733,Argentinian Restaurant
837,COGHLAN,-34.560191478900606,-58.4750249409144,EGO'S | deli.kitchen,-34.56235153223526,-58.4757489790928,Café
838,COGHLAN,-34.560191478900606,-58.4750249409144,Gran Parrilla Crámer,-34.56074433569633,-58.4699299445716,BBQ Joint
839,COGHLAN,-34.560191478900606,-58.4750249409144,Pardo Home Brew Beer,-34.56046855017389,-58.47195054557092,Brewery
840,COGHLAN,-34.560191478900606,-58.4750249409144,Atilano,-34.557514,-58.47188,Pizza Place
841,COGHLAN,-34.560191478900606,-58.4750249409144,BONH FTC,-34.56077030000153,-58.469861404168306,Gym / Fitness Center
842,COGHLAN,-34.560191478900606,-58.4750249409144,Primera Parada,-34.56136522976232,-58.47647397070492,Pizza Place
843,COGHLAN,-34.560191478900606,-58.4750249409144,Light Food,-34.560286367202245,-58.471619751488774,Food Service
844,COGHLAN,-34.560191478900606,-58.4750249409144,The Food Coffee,-34.55937729788059,-58.47323364638607,Café
845,COGHLAN,-34.560191478900606,-58.4750249409144,Parada 67,-34.55908055842884,-58.47456069913021,Bus Station
846,COGHLAN,-34.560191478900606,-58.4750249409144,La Nueva Ugarte,-34.56339873108056,-58.47378565385401,Bakery
847,COGHLAN,-34.560191478900606,-58.4750249409144,La Unión,-34.56329482818541,-58.477538259946364,Café
848,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Oggi,-34.5727641602655,-58.491194768062314,Shoe Store
849,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Ladobueno,-34.57061976317127,-58.49209874868392,Ice Cream Shop
850,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Urquiza Futbol,-34.57424557563593,-58.488159986798834,Soccer Field
851,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Las Violetas,-34.5726229433245,-58.49102318286896,Bakery
852,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,EL PIE Recording Studios,-34.5683229027636,-58.490369420482736,Recording Studio
853,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Pastas Frescas Supasta,-34.569776,-58.491781,Food & Drink Shop
854,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Cantina Bruno,-34.57357703200803,-58.49072813987731,Italian Restaurant
855,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,BlueDog,-34.57592175909602,-58.48806522706371,Beer Bar
856,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Al Rayan,-34.57477846144186,-58.48474144935607,Middle Eastern Restaurant
857,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Cake & Coffee,-34.57147890588432,-58.4870320558548,Coffee Shop
858,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Don Yaco,-34.57795,-58.48825,Chocolate Shop
859,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Heladería Italia,-34.575383586603834,-58.48513841629028,Ice Cream Shop
860,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Demetrio,-34.576213970167466,-58.48372220993043,Liquor Store
861,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Bodega Amparo,-34.574449810604634,-58.47999550805886,Wine Shop
862,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Centro Cultural 25 de Mayo,-34.57617863907652,-58.48336136799036,Theater
863,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Usina Cafetera,-34.57732702448648,-58.481576442718506,Coffee Shop
864,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Estilo Misión,-34.57730052336638,-58.48355591297149,Restaurant
865,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Magritte Restaurante,-34.5791589,-58.4907298,Mediterranean Restaurant
866,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Le Blé,-34.57836939517569,-58.48597526550292,Bakery
867,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Parador Antares Villa Urquiza,-34.574479327016306,-58.484948708810364,Brewery
868,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Bandini,-34.575114151856724,-58.4974980354309,Pizza Place
869,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Dolcetto,-34.578761341466794,-58.48705693653144,Ice Cream Shop
870,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Código Crossfit,-34.57260463794692,-58.48333319880621,Athletics & Sports
871,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Unaghi Sushi Bar,-34.574017090074285,-58.48164676027758,Sushi Restaurant
872,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Lo de Juan,-34.565933654813605,-58.485478213237194,BBQ Joint
873,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Club Círculo General Urquiza,-34.57505673122397,-58.48993420600891,Sports Club
874,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,La Rana,-34.57016258078216,-58.4849613904953,Argentinian Restaurant
875,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,La Farola de Urquiza,-34.574047,-58.485546,Pizza Place
876,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Club Pinocho,-34.56471153623064,-58.49164009094238,Sports Club
877,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Tea Connection,-34.577339,-58.483814,Tea Room
878,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Acha Club,-34.567524321837915,-58.48120375886234,Liquor Store
879,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Sunderland Club,-34.56493,-58.485,Athletics & Sports
880,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Starbucks,-34.576584989929756,-58.483067750930786,Coffee Shop
881,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,La Buenos Aires de Paco,-34.574102659521735,-58.489848375320435,Italian Restaurant
882,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Laztana Bistro,-34.57937,-58.48753,Bistro
883,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Adaggio,-34.579873680901756,-58.49161696090282,Ice Cream Shop
884,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Café Martínez,-34.57725727224832,-58.48670147469867,Café
885,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Cervelar,-34.574880049905104,-58.482699531978625,Beer Bar
886,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,El Facón de Urquiza,-34.57011840843747,-58.47888350486755,BBQ Joint
887,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Pizza Viva,-34.5772369096718,-58.48720318804733,Pizza Place
888,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Confitería Dobos,-34.574804963366,-58.48702937364578,Bakery
889,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Chungo,-34.576502503627594,-58.485782584265365,Ice Cream Shop
890,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Delicity Casa Urquiza,-34.572757,-58.479551,Coffee Shop
891,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Plaza Marcos Sastre,-34.57093585394048,-58.48083997269907,Plaza
892,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Almacén de Pizzas,-34.57863366916636,-58.48617012912587,Pizza Place
893,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,La Colón,-34.57033282723683,-58.479467582218746,Bakery
894,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Cabaña Tuyú,-34.5727297771963,-58.48168949736618,Ice Cream Shop
895,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Delight Cafe,-34.579360650416675,-58.48743721794732,Coffee Shop
896,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Tienda de Café,-34.574385348574985,-58.48473072052002,Coffee Shop
897,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,La Quadra,-34.57940854394192,-58.487659020810945,BBQ Joint
898,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Itamae Sushi,-34.57734273063779,-58.486627547464444,Japanese Restaurant
899,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Club Social Río de la Plata,-34.5680860920543,-58.49247093354579,Social Club
900,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Librería San Luis,-34.57736362752596,-58.4815214725662,Paper / Office Supplies Store
901,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Spangher,-34.567349389338446,-58.484246651451116,Brewery
902,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Taco Box,-34.579694423792695,-58.487589955329895,Mexican Restaurant
903,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Mi Barrio Hamburguesería,-34.569981,-58.478862,Burger Joint
904,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,O3 Gym,-34.57981657184617,-58.4924874023235,Gym / Fitness Center
905,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,La Herencia de Juan,-34.57135964238795,-58.48728418350219,Argentinian Restaurant
906,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Frapole,-34.57937719462706,-58.48758611751761,Ice Cream Shop
907,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Urquiza Fitness,-34.573750354394946,-58.48097505495693,Gym
908,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,The Embers,-34.57785981036882,-58.48473285015089,American Restaurant
909,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Supermercado El Tropezón,-34.57786552361472,-58.486181430655336,Convenience Store
910,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,El Pindal,-34.57452227573959,-58.486436605453484,Pizza Place
911,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Carrefour Express,-34.57109019459967,-58.48821759223938,Convenience Store
912,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Accademia della pizza,-34.57559560021711,-58.48396897315979,Pizza Place
913,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Farmacity,-34.57606878324387,-58.48349913306437,Pharmacy
914,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Urbano Cocina Americana,-34.5663304447048,-58.49459862178337,American Restaurant
915,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Piacere Urquiza,-34.573009,-58.486118,Restaurant
916,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Farmacity,-34.57484471623637,-58.485910892486565,Pharmacy
917,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Havanna,-34.574266089247864,-58.48602086305618,Café
918,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Primera Parada,-34.570586634097126,-58.48786354064941,Pizza Place
919,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Plaza Esteban Echeverría,-34.57199129525563,-58.48927974700927,Plaza
920,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Café de la U,-34.573440103286565,-58.48718494176864,Café
921,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Farmacity,-34.569899,-58.479056,Pharmacy
922,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Veterinaria Panda,-34.57168651230321,-58.489880561828606,Veterinarian
923,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,SportClub,-34.573490217533546,-58.48478715036523,Gym
924,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,La Imperial,-34.57335176205626,-58.48493993282318,Bakery
925,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,El Club de la Milanesa,-34.5747982441203,-58.48298740351987,Argentinian Restaurant
926,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Coto,-34.573925,-58.48602,Grocery Store
927,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Lo de Carlitos,-34.575820204309544,-58.48510103525328,Creperie
928,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Crtti,-34.57863,-58.492687,Beer Bar
929,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Winna Café,-34.56957759562531,-58.489868500732,Café
930,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Estación Gral. Urquiza  [Línea Mitre],-34.57443944837835,-58.48794360215715,Train Station
931,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,La Nueva Esperanza,-34.576079,-58.488204,Italian Restaurant
932,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Listino,-34.572638403182104,-58.49125385284423,Café
933,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Bonafide,-34.57504520736516,-58.48776515317865,Coffee Shop
934,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Hausbrot,-34.576867670541944,-58.48634004592896,Bakery
935,VILLA URQUIZA,-34.571961266710204,-58.4885609466346,Urquiza Motos,-34.56665139754391,-58.49423230695885,Motorcycle Shop
